"state_id","state","month","year","upi_volume_mn","volume_contribution","upi_value_cr","value_contribution","source_file","source_format","month_num","year_month","time_id"
21,"MAHARASHTRA",2024-05-01,2024,1857.65,13.24,253405.96,12.39,"2024 may.xlsx","old_state",5,"2024-05",14
21,"MAHARASHTRA",2024-06-01,2024,1827.94,13.16,252008.51,12.56,"2024 jun.xlsx","old_state",6,"2024-06",15
21,"MAHARASHTRA",2024-07-01,2024,1855.4,12.85,249506.36,12.09,"2024 july.xlsx","old_state",7,"2024-07",16
21,"MAHARASHTRA",2024-08-01,2024,1884.85,12.6,236602.01,11.48,"2024 aug.xlsx","old_state",8,"2024-08",17
21,"MAHARASHTRA",2024-09-01,2024,1921.65,12.78,236569.03,11.46,"2024 sept.xlsx","old_state",9,"2024-09",18
21,"MAHARASHTRA",2024-10-01,2024,2179.81,13.14,281102.94,11.96,"2024 oct.xlsx","old_state",10,"2024-10",19
21,"MAHARASHTRA",2024-11-01,2024,1967.07,12.71,243220.45,11.29,"2024 nov.xlsx","old_state",11,"2024-11",20
21,"MAHARASHTRA",2024-12-01,2024,2231,13.34,273245.11,11.75,"2024 dec.xlsx","old_state",12,"2024-12",21
21,"MAHARASHTRA",2025-01-01,2025,2126.33,12.51,252411,10.75,"2025 jan.xlsx","old_state",1,"2025-01",22
21,"MAHARASHTRA",2025-02-01,2025,1892.66,11.75,219913.73,10.01,"2025 feb.xlsx","old_state",2,"2025-02",23
21,"MAHARASHTRA",2025-03-01,2025,2195.56,12,254485.23,10.27,"2025 mar.xlsx","old_state",3,"2025-03",24
21,"MAHARASHTRA",2025-04-01,2025,2382.34,13.31,278375.41,11.62,"2025 apr.xlsx","old_state",4,"2025-04",25
21,"MAHARASHTRA",2025-05-01,2025,2463.88,13.19,297260.99,11.82,"2025 may.xlsx","old_state",5,"2025-05",26
21,"MAHARASHTRA",2025-06-01,2025,1741.88,9.47,211433.62,8.8,"2025 jun.xlsx","old_state",6,"2025-06",27
21,"MAHARASHTRA",2025-07-01,2025,1905.45,9.79,230572.42,9.19,"2025 july.xlsx","old_state",7,"2025-07",28
21,"MAHARASHTRA",2025-08-01,2025,1985.58,9.92,232558.18,9.36,"2025 aug.xlsx","old_state",8,"2025-08",29
21,"MAHARASHTRA",2025-09-01,2025,1973.44,10.05,236052.07,9.48,"2025 sept.xlsx","old_state",9,"2025-09",30
21,"MAHARASHTRA",2025-10-01,2025,2146.3,10.37,267656.87,9.81,"2025 oct.xlsx","old_state",10,"2025-10",31
21,"MAHARASHTRA",2025-11-01,2025,2152.82,10.52,250787.01,9.53,"2025 nov.xlsx","old_state",11,"2025-11",32
21,"MAHARASHTRA",2025-12-01,2025,2349.39,10.86,263704.89,9.43,"2025 dec.xlsx","old_state",12,"2025-12",33
21,"MAHARASHTRA",2026-01-01,2026,2271.25,10.46,267028.17,9.42,"2026 jan.xlsx","old_state",1,"2026-01",34
21,"MAHARASHTRA",2026-02-01,2026,2058.36,10.09,246952.4,9.2,"2026 feb.xlsx","old_state",2,"2026-02",35
21,"MAHARASHTRA",2026-03-01,2026,2263.24,10,276685.31,9.37,"2026 mar.xlsx","new_district_total",3,"2026-03",36
21,"MAHARASHTRA",2026-04-01,2026,2228.78,9.84,268929.63,9.11,"2026 apr.xlsx","new_district_total",4,"2026-04",37
21,"MAHARASHTRA",2026-05-01,2026,2266.63,9.63,275205.41,9.11,"2026 may.xlsx","new_district_total",5,"2026-05",38
21,"MAHARASHTRA",2026-06-01,2026,2221.42,9.78,267412.66,9.25,"2026 jun.xlsx","new_district_total",6,"2026-06",39
22,"MANIPUR",2023-04-01,2023,8.19,0.09,2155.67,0.15,"2023 apr.xlsx","old_state",4,"2023-04",1
22,"MANIPUR",2023-05-01,2023,2.7,0.03,669.27,0.04,"2023 may.xlsx","old_state",5,"2023-05",2
22,"MANIPUR",2023-06-01,2023,1.9,0.02,497.29,0.03,"2023 june.xlsx","old_state",6,"2023-06",3
22,"MANIPUR",2023-07-01,2023,1.59,0.02,475.02,0.03,"2023 july.xlsx","old_state",7,"2023-07",4
22,"MANIPUR",2023-08-01,2023,2.29,0.02,770.73,0.05,"2023 aug.xlsx","old_state",8,"2023-08",5
22,"MANIPUR",2023-09-01,2023,3.53,0.03,1069.54,0.07,"2023 sept.xlsx","old_state",9,"2023-09",6
22,"MANIPUR",2023-10-01,2023,4.09,0.04,1333.58,0.08,"2023 oct.xlsx","old_state",10,"2023-10",7
22,"MANIPUR",2023-11-01,2023,4.29,0.04,1434.65,0.08,"2023 nov.xlsx","old_state",11,"2023-11",8
22,"MANIPUR",2023-12-01,2023,5.71,0.05,1630.29,0.09,"2023 dec.xlsx","old_state",12,"2023-12",9
22,"MANIPUR",2024-01-01,2024,6.47,0.05,1730.66,0.09,"2024 jan.xlsx","old_state",1,"2024-01",10
22,"MANIPUR",2024-02-01,2024,6.41,0.05,1756.54,0.1,"2024 feb.xlsx","old_state",2,"2024-02",11
22,"MANIPUR",2024-03-01,2024,8.53,0.06,2149.56,0.11,"2024 mar.xlsx","old_state",3,"2024-03",12
22,"MANIPUR",2024-04-01,2024,8.62,0.06,2111.38,0.11,"2024 apr.xlsx","old_state",4,"2024-04",13
22,"MANIPUR",2024-05-01,2024,8.71,0.06,2161.9,0.11,"2024 may.xlsx","old_state",5,"2024-05",14
22,"MANIPUR",2024-06-01,2024,9.04,0.07,2164.6,0.11,"2024 jun.xlsx","old_state",6,"2024-06",15
22,"MANIPUR",2024-07-01,2024,9.74,0.07,2258.33,0.11,"2024 july.xlsx","old_state",7,"2024-07",16
22,"MANIPUR",2024-08-01,2024,9.73,0.06,2194.45,0.11,"2024 aug.xlsx","old_state",8,"2024-08",17
22,"MANIPUR",2024-09-01,2024,8.17,0.05,1910.52,0.09,"2024 sept.xlsx","old_state",9,"2024-09",18
22,"MANIPUR",2024-10-01,2024,10.71,0.06,2472.36,0.11,"2024 oct.xlsx","old_state",10,"2024-10",19
22,"MANIPUR",2024-11-01,2024,7.88,0.05,1952.61,0.09,"2024 nov.xlsx","old_state",11,"2024-11",20
22,"MANIPUR",2024-12-01,2024,9.68,0.06,2442.36,0.11,"2024 dec.xlsx","old_state",12,"2024-12",21
22,"MANIPUR",2025-01-01,2025,11.37,0.07,2648.55,0.11,"2025 jan.xlsx","old_state",1,"2025-01",22
22,"MANIPUR",2025-02-01,2025,10.19,0.06,2353.44,0.11,"2025 feb.xlsx","old_state",2,"2025-02",23
22,"MANIPUR",2025-03-01,2025,12.02,0.07,2655.73,0.11,"2025 mar.xlsx","old_state",3,"2025-03",24
22,"MANIPUR",2025-04-01,2025,13.51,0.08,2844.24,0.12,"2025 apr.xlsx","old_state",4,"2025-04",25
22,"MANIPUR",2025-05-01,2025,15.37,0.08,3092.24,0.12,"2025 may.xlsx","old_state",5,"2025-05",26
22,"MANIPUR",2025-06-01,2025,10.79,0.06,2212.05,0.09,"2025 jun.xlsx","old_state",6,"2025-06",27
22,"MANIPUR",2025-07-01,2025,14.39,0.07,2877.94,0.11,"2025 july.xlsx","old_state",7,"2025-07",28
22,"MANIPUR",2025-08-01,2025,14.85,0.07,2861.63,0.12,"2025 aug.xlsx","old_state",8,"2025-08",29
22,"MANIPUR",2025-09-01,2025,14.71,0.07,2876.08,0.12,"2025 sept.xlsx","old_state",9,"2025-09",30
22,"MANIPUR",2025-10-01,2025,16.17,0.08,3286.9,0.12,"2025 oct.xlsx","old_state",10,"2025-10",31
22,"MANIPUR",2025-11-01,2025,15.77,0.08,3133.61,0.12,"2025 nov.xlsx","old_state",11,"2025-11",32
22,"MANIPUR",2025-12-01,2025,17.44,0.08,3504.46,0.13,"2025 dec.xlsx","old_state",12,"2025-12",33
22,"MANIPUR",2026-01-01,2026,16.89,0.08,3378.44,0.12,"2026 jan.xlsx","old_state",1,"2026-01",34
22,"MANIPUR",2026-02-01,2026,15.87,0.08,3222.71,0.12,"2026 feb.xlsx","old_state",2,"2026-02",35
22,"MANIPUR",2026-03-01,2026,17.36,0.08,3353.62,0.11,"2026 mar.xlsx","new_district_total",3,"2026-03",36
22,"MANIPUR",2026-04-01,2026,13.44,0.06,2886.67,0.1,"2026 apr.xlsx","new_district_total",4,"2026-04",37
22,"MANIPUR",2026-05-01,2026,18.17,0.08,3463.95,0.11,"2026 may.xlsx","new_district_total",5,"2026-05",38
22,"MANIPUR",2026-06-01,2026,17.95,0.08,3268.34,0.11,"2026 jun.xlsx","new_district_total",6,"2026-06",39
23,"MEGHALAYA",2023-04-01,2023,4.26,0.05,852.3,0.06,"2023 apr.xlsx","old_state",4,"2023-04",1
23,"MEGHALAYA",2023-05-01,2023,4.4,0.05,839.74,0.06,"2023 may.xlsx","old_state",5,"2023-05",2
23,"MEGHALAYA",2023-06-01,2023,4.22,0.05,811.42,0.05,"2023 june.xlsx","old_state",6,"2023-06",3
23,"MEGHALAYA",2023-07-01,2023,5.11,0.05,950.01,0.06,"2023 july.xlsx","old_state",7,"2023-07",4
23,"MEGHALAYA",2023-08-01,2023,6.11,0.06,1098.18,0.07,"2023 aug.xlsx","old_state",8,"2023-08",5
23,"MEGHALAYA",2023-09-01,2023,5.41,0.05,959.02,0.06,"2023 sept.xlsx","old_state",9,"2023-09",6
23,"MEGHALAYA",2023-10-01,2023,5.93,0.05,1063.95,0.06,"2023 oct.xlsx","old_state",10,"2023-10",7
23,"MEGHALAYA",2023-11-01,2023,6.55,0.06,1169.9,0.07,"2023 nov.xlsx","old_state",11,"2023-11",8
23,"MEGHALAYA",2023-12-01,2023,7.04,0.06,1341.47,0.07,"2023 dec.xlsx","old_state",12,"2023-12",9
23,"MEGHALAYA",2024-01-01,2024,6.53,0.05,1178.38,0.06,"2024 jan.xlsx","old_state",1,"2024-01",10
23,"MEGHALAYA",2024-02-01,2024,7.73,0.06,1350.39,0.07,"2024 feb.xlsx","old_state",2,"2024-02",11
23,"MEGHALAYA",2024-03-01,2024,9.6,0.07,1527.77,0.08,"2024 mar.xlsx","old_state",3,"2024-03",12
23,"MEGHALAYA",2024-04-01,2024,9.69,0.07,1479.23,0.08,"2024 apr.xlsx","old_state",4,"2024-04",13
23,"MEGHALAYA",2024-05-01,2024,10.73,0.08,1563.37,0.08,"2024 may.xlsx","old_state",5,"2024-05",14
23,"MEGHALAYA",2024-06-01,2024,10.72,0.08,1500.13,0.07,"2024 jun.xlsx","old_state",6,"2024-06",15
23,"MEGHALAYA",2024-07-01,2024,11.17,0.08,1574.17,0.08,"2024 july.xlsx","old_state",7,"2024-07",16
23,"MEGHALAYA",2024-08-01,2024,9.89,0.07,1454.13,0.07,"2024 aug.xlsx","old_state",8,"2024-08",17
23,"MEGHALAYA",2024-09-01,2024,10.49,0.07,1520.91,0.07,"2024 sept.xlsx","old_state",9,"2024-09",18
23,"MEGHALAYA",2024-10-01,2024,11.17,0.07,1637.22,0.07,"2024 oct.xlsx","old_state",10,"2024-10",19
23,"MEGHALAYA",2024-11-01,2024,12.36,0.08,1769.21,0.08,"2024 nov.xlsx","old_state",11,"2024-11",20
23,"MEGHALAYA",2024-12-01,2024,14.09,0.08,2184.57,0.09,"2024 dec.xlsx","old_state",12,"2024-12",21
23,"MEGHALAYA",2025-01-01,2025,10.99,0.06,1672.86,0.07,"2025 jan.xlsx","old_state",1,"2025-01",22
23,"MEGHALAYA",2025-02-01,2025,10.88,0.07,1615.02,0.07,"2025 feb.xlsx","old_state",2,"2025-02",23
23,"MEGHALAYA",2025-03-01,2025,13.07,0.07,1880.92,0.08,"2025 mar.xlsx","old_state",3,"2025-03",24
23,"MEGHALAYA",2025-04-01,2025,14.32,0.08,1971.84,0.08,"2025 apr.xlsx","old_state",4,"2025-04",25
23,"MEGHALAYA",2025-05-01,2025,16.86,0.09,2289.9,0.09,"2025 may.xlsx","old_state",5,"2025-05",26
23,"MEGHALAYA",2025-06-01,2025,13.25,0.07,1743.02,0.07,"2025 jun.xlsx","old_state",6,"2025-06",27
23,"MEGHALAYA",2025-07-01,2025,15.5,0.08,2093.59,0.08,"2025 july.xlsx","old_state",7,"2025-07",28
23,"MEGHALAYA",2025-08-01,2025,15.91,0.08,2008.23,0.08,"2025 aug.xlsx","old_state",8,"2025-08",29
23,"MEGHALAYA",2025-09-01,2025,15.56,0.08,2043.82,0.08,"2025 sept.xlsx","old_state",9,"2025-09",30
23,"MEGHALAYA",2025-10-01,2025,16.36,0.08,2185.06,0.08,"2025 oct.xlsx","old_state",10,"2025-10",31
23,"MEGHALAYA",2025-11-01,2025,16.85,0.08,2294.28,0.09,"2025 nov.xlsx","old_state",11,"2025-11",32
23,"MEGHALAYA",2025-12-01,2025,18.22,0.08,2509.94,0.09,"2025 dec.xlsx","old_state",12,"2025-12",33
23,"MEGHALAYA",2026-01-01,2026,15.75,0.07,2068.07,0.07,"2026 jan.xlsx","old_state",1,"2026-01",34
23,"MEGHALAYA",2026-02-01,2026,15.94,0.08,2062.73,0.08,"2026 feb.xlsx","old_state",2,"2026-02",35
23,"MEGHALAYA",2026-03-01,2026,17.55,0.08,2228.43,0.08,"2026 mar.xlsx","new_district_total",3,"2026-03",36
23,"MEGHALAYA",2026-04-01,2026,18.16,0.08,2222.38,0.08,"2026 apr.xlsx","new_district_total",4,"2026-04",37
23,"MEGHALAYA",2026-05-01,2026,19.77,0.08,2339.95,0.08,"2026 may.xlsx","new_district_total",5,"2026-05",38
23,"MEGHALAYA",2026-06-01,2026,19.12,0.08,2254.97,0.08,"2026 jun.xlsx","new_district_total",6,"2026-06",39
24,"MIZORAM",2023-04-01,2023,3.25,0.04,774.43,0.05,"2023 apr.xlsx","old_state",4,"2023-04",1
24,"MIZORAM",2023-05-01,2023,3.75,0.04,910.78,0.06,"2023 may.xlsx","old_state",5,"2023-05",2
24,"MIZORAM",2023-06-01,2023,3.74,0.04,905.89,0.06,"2023 june.xlsx","old_state",6,"2023-06",3
24,"MIZORAM",2023-07-01,2023,4.03,0.04,923.43,0.06,"2023 july.xlsx","old_state",7,"2023-07",4
24,"MIZORAM",2023-08-01,2023,4.27,0.04,939.12,0.06,"2023 aug.xlsx","old_state",8,"2023-08",5
24,"MIZORAM",2023-09-01,2023,4.6,0.04,1000.59,0.06,"2023 sept.xlsx","old_state",9,"2023-09",6
24,"MIZORAM",2023-10-01,2023,4.87,0.04,1067.95,0.06,"2023 oct.xlsx","old_state",10,"2023-10",7
24,"MIZORAM",2023-11-01,2023,5.4,0.05,1170.88,0.07,"2023 nov.xlsx","old_state",11,"2023-11",8
24,"MIZORAM",2023-12-01,2023,5.49,0.05,1217.18,0.07,"2023 dec.xlsx","old_state",12,"2023-12",9
24,"MIZORAM",2024-01-01,2024,5.23,0.04,1092.04,0.06,"2024 jan.xlsx","old_state",1,"2024-01",10
24,"MIZORAM",2024-02-01,2024,5.98,0.05,1229.93,0.07,"2024 feb.xlsx","old_state",2,"2024-02",11
24,"MIZORAM",2024-03-01,2024,6.53,0.05,1328.97,0.07,"2024 mar.xlsx","old_state",3,"2024-03",12
24,"MIZORAM",2024-04-01,2024,6.67,0.05,1282.48,0.07,"2024 apr.xlsx","old_state",4,"2024-04",13
24,"MIZORAM",2024-05-01,2024,7.11,0.05,1378.69,0.07,"2024 may.xlsx","old_state",5,"2024-05",14
24,"MIZORAM",2024-06-01,2024,7.02,0.05,1313.47,0.07,"2024 jun.xlsx","old_state",6,"2024-06",15
24,"MIZORAM",2024-07-01,2024,7.21,0.05,1298.71,0.06,"2024 july.xlsx","old_state",7,"2024-07",16
24,"MIZORAM",2024-08-01,2024,7.22,0.05,1281.44,0.06,"2024 aug.xlsx","old_state",8,"2024-08",17
24,"MIZORAM",2024-09-01,2024,7.35,0.05,1279.85,0.06,"2024 sept.xlsx","old_state",9,"2024-09",18
24,"MIZORAM",2024-10-01,2024,8.29,0.05,1434.5,0.06,"2024 oct.xlsx","old_state",10,"2024-10",19
24,"MIZORAM",2024-11-01,2024,9.03,0.06,1574.35,0.07,"2024 nov.xlsx","old_state",11,"2024-11",20
24,"MIZORAM",2024-12-01,2024,9.49,0.06,1711.09,0.07,"2024 dec.xlsx","old_state",12,"2024-12",21
24,"MIZORAM",2025-01-01,2025,8.72,0.05,1467.61,0.06,"2025 jan.xlsx","old_state",1,"2025-01",22
24,"MIZORAM",2025-02-01,2025,8.6,0.05,1449.75,0.07,"2025 feb.xlsx","old_state",2,"2025-02",23
24,"MIZORAM",2025-03-01,2025,10.02,0.05,1681.13,0.07,"2025 mar.xlsx","old_state",3,"2025-03",24
24,"MIZORAM",2025-04-01,2025,9.76,0.05,1555.83,0.06,"2025 apr.xlsx","old_state",4,"2025-04",25
24,"MIZORAM",2025-05-01,2025,10.92,0.06,1750.44,0.07,"2025 may.xlsx","old_state",5,"2025-05",26
24,"MIZORAM",2025-06-01,2025,9.9,0.05,1501.27,0.06,"2025 jun.xlsx","old_state",6,"2025-06",27
24,"MIZORAM",2025-07-01,2025,11.46,0.06,1702.6,0.07,"2025 july.xlsx","old_state",7,"2025-07",28
24,"MIZORAM",2025-08-01,2025,11.86,0.06,1704.97,0.07,"2025 aug.xlsx","old_state",8,"2025-08",29
24,"MIZORAM",2025-09-01,2025,12.4,0.06,1801.33,0.07,"2025 sept.xlsx","old_state",9,"2025-09",30
24,"MIZORAM",2025-10-01,2025,13.7,0.07,1971.75,0.07,"2025 oct.xlsx","old_state",10,"2025-10",31
24,"MIZORAM",2025-11-01,2025,13.33,0.07,2021.97,0.08,"2025 nov.xlsx","old_state",11,"2025-11",32
24,"MIZORAM",2025-12-01,2025,14.82,0.07,2281.39,0.08,"2025 dec.xlsx","old_state",12,"2025-12",33
24,"MIZORAM",2026-01-01,2026,13.04,0.06,1900.16,0.07,"2026 jan.xlsx","old_state",1,"2026-01",34
24,"MIZORAM",2026-02-01,2026,13.08,0.06,1948.02,0.07,"2026 feb.xlsx","old_state",2,"2026-02",35
24,"MIZORAM",2026-03-01,2026,14.58,0.06,2151.35,0.07,"2026 mar.xlsx","new_district_total",3,"2026-03",36
24,"MIZORAM",2026-04-01,2026,14.3,0.06,2012.16,0.07,"2026 apr.xlsx","new_district_total",4,"2026-04",37
24,"MIZORAM",2026-05-01,2026,15.28,0.06,2157.1,0.07,"2026 may.xlsx","new_district_total",5,"2026-05",38
24,"MIZORAM",2026-06-01,2026,15.16,0.07,2097.27,0.07,"2026 jun.xlsx","new_district_total",6,"2026-06",39
25,"NAGALAND",2023-04-01,2023,3.64,0.04,982.4,0.07,"2023 apr.xlsx","old_state",4,"2023-04",1
25,"NAGALAND",2023-05-01,2023,4.07,0.04,1045.51,0.07,"2023 may.xlsx","old_state",5,"2023-05",2
25,"NAGALAND",2023-06-01,2023,5.03,0.05,1176.33,0.08,"2023 june.xlsx","old_state",6,"2023-06",3
25,"NAGALAND",2023-07-01,2023,5.14,0.05,1204.72,0.08,"2023 july.xlsx","old_state",7,"2023-07",4
25,"NAGALAND",2023-08-01,2023,5.5,0.05,1245.07,0.08,"2023 aug.xlsx","old_state",8,"2023-08",5
25,"NAGALAND",2023-09-01,2023,5.64,0.05,1240.15,0.08,"2023 sept.xlsx","old_state",9,"2023-09",6
25,"NAGALAND",2023-10-01,2023,6.03,0.05,1350.3,0.08,"2023 oct.xlsx","old_state",10,"2023-10",7
25,"NAGALAND",2023-11-01,2023,5.82,0.05,1349.79,0.08,"2023 nov.xlsx","old_state",11,"2023-11",8
25,"NAGALAND",2023-12-01,2023,5.56,0.05,1401.33,0.08,"2023 dec.xlsx","old_state",12,"2023-12",9
25,"NAGALAND",2024-01-01,2024,5.33,0.04,1259.1,0.07,"2024 jan.xlsx","old_state",1,"2024-01",10
25,"NAGALAND",2024-02-01,2024,6.17,0.05,1402.9,0.08,"2024 feb.xlsx","old_state",2,"2024-02",11
25,"NAGALAND",2024-03-01,2024,8,0.06,1688.06,0.09,"2024 mar.xlsx","old_state",3,"2024-03",12
25,"NAGALAND",2024-04-01,2024,8.16,0.06,1632.88,0.08,"2024 apr.xlsx","old_state",4,"2024-04",13
25,"NAGALAND",2024-05-01,2024,9.68,0.07,1838.71,0.09,"2024 may.xlsx","old_state",5,"2024-05",14
25,"NAGALAND",2024-06-01,2024,9.46,0.07,1682.06,0.08,"2024 jun.xlsx","old_state",6,"2024-06",15
25,"NAGALAND",2024-07-01,2024,10.11,0.07,1738.49,0.08,"2024 july.xlsx","old_state",7,"2024-07",16
25,"NAGALAND",2024-08-01,2024,8.77,0.06,1564.87,0.08,"2024 aug.xlsx","old_state",8,"2024-08",17
25,"NAGALAND",2024-09-01,2024,8.16,0.05,1468.38,0.07,"2024 sept.xlsx","old_state",9,"2024-09",18
25,"NAGALAND",2024-10-01,2024,10.07,0.06,1737.54,0.07,"2024 oct.xlsx","old_state",10,"2024-10",19
25,"NAGALAND",2024-11-01,2024,10.26,0.07,1791.99,0.08,"2024 nov.xlsx","old_state",11,"2024-11",20
25,"NAGALAND",2024-12-01,2024,10.99,0.07,2024.3,0.09,"2024 dec.xlsx","old_state",12,"2024-12",21
25,"NAGALAND",2025-01-01,2025,9.03,0.05,1636.33,0.07,"2025 jan.xlsx","old_state",1,"2025-01",22
25,"NAGALAND",2025-02-01,2025,8.57,0.05,1502.04,0.07,"2025 feb.xlsx","old_state",2,"2025-02",23
25,"NAGALAND",2025-03-01,2025,9.97,0.05,1726.32,0.07,"2025 mar.xlsx","old_state",3,"2025-03",24
25,"NAGALAND",2025-04-01,2025,10.89,0.06,1769.78,0.07,"2025 apr.xlsx","old_state",4,"2025-04",25
25,"NAGALAND",2025-05-01,2025,12.5,0.07,1943.79,0.08,"2025 may.xlsx","old_state",5,"2025-05",26
25,"NAGALAND",2025-06-01,2025,10.09,0.05,1506.22,0.06,"2025 jun.xlsx","old_state",6,"2025-06",27
25,"NAGALAND",2025-07-01,2025,11.8,0.06,1754.04,0.07,"2025 july.xlsx","old_state",7,"2025-07",28
25,"NAGALAND",2025-08-01,2025,12.24,0.06,1752.82,0.07,"2025 aug.xlsx","old_state",8,"2025-08",29
25,"NAGALAND",2025-09-01,2025,12.21,0.06,1786.09,0.07,"2025 sept.xlsx","old_state",9,"2025-09",30
25,"NAGALAND",2025-10-01,2025,12.84,0.06,1907.98,0.07,"2025 oct.xlsx","old_state",10,"2025-10",31
25,"NAGALAND",2025-11-01,2025,12.99,0.06,2000.56,0.08,"2025 nov.xlsx","old_state",11,"2025-11",32
25,"NAGALAND",2025-12-01,2025,13.85,0.06,2243.67,0.08,"2025 dec.xlsx","old_state",12,"2025-12",33
25,"NAGALAND",2026-01-01,2026,12.33,0.06,1929.86,0.07,"2026 jan.xlsx","old_state",1,"2026-01",34
25,"NAGALAND",2026-02-01,2026,12.15,0.06,1865.55,0.07,"2026 feb.xlsx","old_state",2,"2026-02",35
25,"NAGALAND",2026-03-01,2026,13.9,0.06,2092.04,0.07,"2026 mar.xlsx","new_district_total",3,"2026-03",36
25,"NAGALAND",2026-04-01,2026,13.73,0.06,1999.31,0.07,"2026 apr.xlsx","new_district_total",4,"2026-04",37
25,"NAGALAND",2026-05-01,2026,14.68,0.06,2056.06,0.07,"2026 may.xlsx","new_district_total",5,"2026-05",38
25,"NAGALAND",2026-06-01,2026,14.42,0.06,2003.89,0.07,"2026 jun.xlsx","new_district_total",6,"2026-06",39
26,"ODISHA",2023-04-01,2023,184.79,2.08,28296.73,2,"2023 apr.xlsx","old_state",4,"2023-04",1
26,"ODISHA",2023-05-01,2023,198.14,2.1,30136.96,2.02,"2023 may.xlsx","old_state",5,"2023-05",2
26,"ODISHA",2023-06-01,2023,197.7,2.12,30051.56,2.04,"2023 june.xlsx","old_state",6,"2023-06",3
26,"ODISHA",2023-07-01,2023,208.06,2.09,31154.66,2.03,"2023 july.xlsx","old_state",7,"2023-07",4
26,"ODISHA",2023-08-01,2023,220.05,2.08,30594.38,1.94,"2023 aug.xlsx","old_state",8,"2023-08",5
26,"ODISHA",2023-09-01,2023,224.43,2.13,31146.94,1.97,"2023 sept.xlsx","old_state",9,"2023-09",6
26,"ODISHA",2023-10-01,2023,243.43,2.13,34574.49,2.02,"2023 oct.xlsx","old_state",10,"2023-10",7
26,"ODISHA",2023-11-01,2023,244.19,2.17,34247.19,1.97,"2023 nov.xlsx","old_state",11,"2023-11",8
26,"ODISHA",2023-12-01,2023,239.01,1.99,34650.83,1.9,"2023 dec.xlsx","old_state",12,"2023-12",9
26,"ODISHA",2024-01-01,2024,259.26,2.12,37962.41,2.06,"2024 jan.xlsx","old_state",1,"2024-01",10
26,"ODISHA",2024-02-01,2024,277.08,2.29,40959.41,2.24,"2024 feb.xlsx","old_state",2,"2024-02",11
26,"ODISHA",2024-03-01,2024,310,2.31,43820.87,2.22,"2024 mar.xlsx","old_state",3,"2024-03",12
26,"ODISHA",2024-04-01,2024,295.47,2.22,40347.56,2.05,"2024 apr.xlsx","old_state",4,"2024-04",13
26,"ODISHA",2024-05-01,2024,311.37,2.22,42185,2.06,"2024 may.xlsx","old_state",5,"2024-05",14
26,"ODISHA",2024-06-01,2024,311.53,2.24,41961.3,2.09,"2024 jun.xlsx","old_state",6,"2024-06",15
26,"ODISHA",2024-07-01,2024,320.19,2.22,43116.58,2.09,"2024 july.xlsx","old_state",7,"2024-07",16
26,"ODISHA",2024-08-01,2024,318.71,2.13,39936.62,1.94,"2024 aug.xlsx","old_state",8,"2024-08",17
26,"ODISHA",2024-09-01,2024,330.33,2.2,40771.74,1.98,"2024 sept.xlsx","old_state",9,"2024-09",18
26,"ODISHA",2024-10-01,2024,356.17,2.15,45861.83,1.95,"2024 oct.xlsx","old_state",10,"2024-10",19
26,"ODISHA",2024-11-01,2024,354.18,2.29,44116.28,2.05,"2024 nov.xlsx","old_state",11,"2024-11",20
26,"ODISHA",2024-12-01,2024,375.25,2.24,47492.3,2.04,"2024 dec.xlsx","old_state",12,"2024-12",21
26,"ODISHA",2025-01-01,2025,302.73,1.78,41451,1.77,"2025 jan.xlsx","old_state",1,"2025-01",22
26,"ODISHA",2025-02-01,2025,249.75,1.55,34812.97,1.58,"2025 feb.xlsx","old_state",2,"2025-02",23
26,"ODISHA",2025-03-01,2025,281.28,1.54,38771.5,1.57,"2025 mar.xlsx","old_state",3,"2025-03",24
26,"ODISHA",2025-04-01,2025,362.01,2.02,44717.27,1.87,"2025 apr.xlsx","old_state",4,"2025-04",25
26,"ODISHA",2025-05-01,2025,416.5,2.23,52003.42,2.07,"2025 may.xlsx","old_state",5,"2025-05",26
26,"ODISHA",2025-06-01,2025,247.92,1.35,31882.11,1.33,"2025 jun.xlsx","old_state",6,"2025-06",27
26,"ODISHA",2025-07-01,2025,263.74,1.35,33890.22,1.35,"2025 july.xlsx","old_state",7,"2025-07",28
26,"ODISHA",2025-08-01,2025,277.85,1.39,34040.3,1.37,"2025 aug.xlsx","old_state",8,"2025-08",29
26,"ODISHA",2025-09-01,2025,269.19,1.37,34741.86,1.4,"2025 sept.xlsx","old_state",9,"2025-09",30
26,"ODISHA",2025-10-01,2025,283.56,1.37,36507.19,1.34,"2025 oct.xlsx","old_state",10,"2025-10",31
26,"ODISHA",2025-11-01,2025,288.64,1.41,36149.1,1.37,"2025 nov.xlsx","old_state",11,"2025-11",32
26,"ODISHA",2025-12-01,2025,304.59,1.41,39185.24,1.4,"2025 dec.xlsx","old_state",12,"2025-12",33
26,"ODISHA",2026-01-01,2026,311.05,1.43,41468.18,1.46,"2026 jan.xlsx","old_state",1,"2026-01",34
26,"ODISHA",2026-02-01,2026,290.5,1.42,40376.19,1.5,"2026 feb.xlsx","old_state",2,"2026-02",35
26,"ODISHA",2026-03-01,2026,322.97,1.43,44550.94,1.51,"2026 mar.xlsx","new_district_total",3,"2026-03",36
26,"ODISHA",2026-04-01,2026,309.67,1.37,41086.24,1.39,"2026 apr.xlsx","new_district_total",4,"2026-04",37
